,filename,Low_SNR_PSNR,Pred_PSNR,PSNR_diff
0,20ms_20__021.tif,27.63137983189873,32.210674199487194,4.579294367588464
1,20ms_20%_004.tif,28.724134785665832,33.94344261964499,5.219307833979158
2,20ms_20__023.tif,32.42751241001204,37.8031407581677,5.375628348155658
3,20ms_20%_005.tif,25.332615725396334,30.53045434965416,5.197838624257827
4,20ms_20__022.tif,29.265571082812606,34.10649226826382,4.840921185451215
5,20ms_20%_006.tif,27.635612885526122,32.1191146719703,4.4835017864441795
6,20ms_20__024.tif,30.945844838204977,35.40081520547267,4.454970367267691
7,20ms_20%_007.tif,27.047904220957744,31.630098127710035,4.582193906752291
8,20ms_20__025.tif,27.386406807566793,31.85927205478682,4.472865247220028
9,20ms_20%_008.tif,26.081743751897797,30.74147469098061,4.659730939082813
10,20ms_20__026.tif,24.169842620080708,27.888597327238042,3.718754707157334
11,20ms_20%_009.tif,30.023267473563855,35.07932875396419,5.0560612804003355
12,20ms_20__033.tif,27.205239296997263,30.955522218280493,3.7502829212832296
13,20ms_20%_010.tif,27.528697992429585,32.05886376492519,4.530165772495607
14,20ms_20__034.tif,24.42528853584036,27.605815087570154,3.1805265517297947
15,20ms_20%_011.tif,25.42808216322728,28.81604564784734,3.387963484620059
16,20ms_20__035.tif,25.77123458466334,29.765500316427378,3.994265731764038
17,20ms_20%_012.tif,26.359496209843385,31.922538718660896,5.56304250881751
18,Img11.tif,27.522920969016127,28.360673530731635,0.8377525617155079
19,20ms_20%_013.tif,27.280442268473802,31.900249370280974,4.619807101807172
20,Img10.tif,27.759739449646744,28.40552843354861,0.6457889839018662
21,20ms_20%_014.tif,26.95849659839658,32.166896340359486,5.208399741962907
22,Img12.tif,27.392665699530696,29.44282086760112,2.0501551680704253
23,20ms_20%_015.tif,26.661111938535136,32.378772940514686,5.71766100197955
24,Img13.tif,30.375366672229596,31.45491641455012,1.0795497423205234
25,20ms_20%_016.tif,26.791241042767577,31.264933677137897,4.47369263437032
26,Img14.tif,32.77039221681537,33.895587296187024,1.1251950793716574
27,20ms_20%_017.tif,24.52750105161476,28.183706719373927,3.656205667759167
28,Img15.tif,25.616116040207515,27.032854108773208,1.4167380685656923
29,20ms_20%_018.tif,24.792945987474113,28.887531599984747,4.094585612510635
30,Img16.tif,27.870155373215056,28.83709751781637,0.9669421446013153
31,20ms_20%_019.tif,27.874272105691894,32.49405292596101,4.6197808202691135
32,Img17.tif,28.144725269213303,29.91379525309646,1.7690699838831563
33,20ms_20%_020.tif,25.137703122952246,28.38430980153065,3.246606678578406
34,Img18.tif,28.31653506104425,29.413926208263167,1.097391147218918
35,20ms_20%_021.tif,27.63137983189873,32.210674199487194,4.579294367588464
36,Img19.tif,27.72498552249803,29.04867557021595,1.3236900477179177
37,20ms_20%_022.tif,29.265571082812606,34.10649226826382,4.840921185451215
38,Img2.tif,33.96447597264268,35.13480823268893,1.1703322600462513
39,20ms_20%_023.tif,32.42751241001204,37.8031407581677,5.375628348155658
40,Img20.tif,26.991609020467653,28.418993779675255,1.4273847592076017
41,20ms_20%_024.tif,30.945844838204977,35.40081520547267,4.454970367267691
42,Img21.tif,30.88300721990874,32.570558389204415,1.6875511692956735
43,20ms_20%_025.tif,27.386406807566793,31.85927205478682,4.472865247220028
44,Img22.tif,30.592528201711158,32.07545221920488,1.482924017493719
