,filename,Low_SNR_PSNR,Pred_PSNR,PSNR_diff
0,20ms_20__021.tif,27.63137983189873,31.644381358323553,4.013001526424823
1,20ms_20%_004.tif,28.724134785665832,31.85375095811166,3.1296161724458287
2,20ms_20__023.tif,32.42751241001204,36.931595545192806,4.504083135180764
3,20ms_20%_005.tif,25.332615725396334,29.0018437621563,3.669228036759968
4,20ms_20__022.tif,29.265571082812606,33.73073073962403,4.465159656811423
5,20ms_20%_006.tif,27.635612885526122,30.8268501926289,3.191237307102778
6,20ms_20__024.tif,30.945844838204977,34.996282979759144,4.050438141554167
7,20ms_20%_007.tif,27.047904220957744,30.484813358034128,3.436909137076384
8,20ms_20__025.tif,27.386406807566793,31.17073064068518,3.7843238331183855
9,20ms_20%_008.tif,26.081743751897797,29.52198947991599,3.440245728018194
10,20ms_20__026.tif,24.169842620080708,27.264477277145662,3.0946346570649546
11,20ms_20%_009.tif,30.023267473563855,34.39441243633011,4.371144962766252
12,20ms_20__033.tif,27.205239296997263,30.09932261810105,2.8940833211037855
13,20ms_20%_010.tif,27.528697992429585,31.273639950504748,3.744941958075163
14,20ms_20__034.tif,24.42528853584036,26.85622696657947,2.4309384307391113
15,20ms_20%_011.tif,25.42808216322728,28.189219618153857,2.761137454926576
16,20ms_20__035.tif,25.77123458466334,29.05142890723171,3.28019432256837
17,20ms_20%_012.tif,26.359496209843385,30.37753827285316,4.018042063009776
18,Img11.tif,27.522920969016127,27.933719621832147,0.4107986528160197
19,20ms_20%_013.tif,27.280442268473802,30.92634303996837,3.645900771494567
20,Img10.tif,27.759739449646744,27.999223056394467,0.23948360674772218
21,20ms_20%_014.tif,26.95849659839658,31.02904848235619,4.0705518839596095
22,Img12.tif,27.392665699530696,28.343130140283325,0.9504644407526293
23,20ms_20%_015.tif,26.661111938535136,29.972778332298976,3.31166639376384
24,Img13.tif,30.375366672229596,30.800715161478966,0.4253484892493695
25,20ms_20%_016.tif,26.791241042767577,29.56959668956458,2.778355646797003
26,Img14.tif,32.77039221681537,33.353316408206894,0.5829241913915268
27,20ms_20%_017.tif,24.52750105161476,27.279936218288015,2.752435166673255
28,Img15.tif,25.616116040207515,26.35763098556545,0.7415149453579346
29,20ms_20%_018.tif,24.792945987474113,27.830206818457796,3.0372608309836835
30,Img16.tif,27.870155373215056,28.40777952329871,0.5376241500836549
31,20ms_20%_019.tif,27.874272105691894,31.501690225154583,3.627418119462689
32,Img17.tif,28.144725269213303,29.24888295030843,1.1041576810951277
33,20ms_20%_020.tif,25.137703122952246,27.82488576763012,2.6871826446778755
34,Img18.tif,28.31653506104425,28.867524948416676,0.5509898873724275
35,20ms_20%_021.tif,27.63137983189873,31.644381358323553,4.013001526424823
36,Img19.tif,27.72498552249803,28.471184746172142,0.7461992236741111
37,20ms_20%_022.tif,29.265571082812606,33.73073073962403,4.465159656811423
38,Img2.tif,33.96447597264268,34.609811757919765,0.6453357852770836
39,20ms_20%_023.tif,32.42751241001204,36.931595545192806,4.504083135180764
40,Img20.tif,26.991609020467653,27.875816321545525,0.8842073010778719
41,20ms_20%_024.tif,30.945844838204977,34.996282979759144,4.050438141554167
42,Img21.tif,30.88300721990874,31.613077792372543,0.7300705724638021
43,20ms_20%_025.tif,27.386406807566793,31.17073064068518,3.7843238331183855
44,Img22.tif,30.592528201711158,31.29364529059998,0.7011170888888216
45,20ms_20%_026.tif,24.169842620080708,27.264477277145662,3.0946346570649546
46,Img23.tif,27.516067539569914,28.2371016221525,0.7210340825825874
47,20ms_20%_027.tif,28.69086301434369,33.053554997952894,4.362691983609203
48,Img24.tif,29.65457279376947,29.93769364310448,0.2831208493350097
49,20ms_20%_028.tif,25.528596617087903,28.700700897784973,3.17210428069707
50,Img25.tif,27.480524849730585,27.73460178271154,0.25407693298095424
51,20ms_20%_029.tif,31.897581162336387,35.59517499275892,3.6975938304225338
52,Img26.tif,30.988968926122062,31.68820570740199,0.6992367812799287
53,20ms_20%_030.tif,26.516647792808143,29.70503898985964,3.188391197051498
54,Img27.tif,25.71553137350427,26.107148793221576,0.39161741971730635
55,20ms_20%_031.tif,26.19809848023394,29.687413106934226,3.489314626700285
56,Img28.tif,28.13532918411342,28.834297829701892,0.6989686455884723
57,20ms_20%_032.tif,27.63900477137104,30.700938823563945,3.0619340521929033
58,Img29.tif,26.752244687520058,27.383976891421327,0.6317322039012687
59,20ms_20%_033.tif,27.205239296997263,30.09932261810105,2.8940833211037855
60,Img3.tif,26.90608576581117,27.60288295571094,0.6967971898997689
61,20ms_20%_034.tif,24.42528853584036,26.85622696657947,2.4309384307391113
62,Img30.tif,25.858359130663644,26.35495291987981,0.4965937892161669
63,20ms_20%_035.tif,25.77123458466334,29.05142890723171,3.28019432256837
64,Img31.tif,29.039683631281733,29.425810409019256,0.38612677773752324
65,20ms_20__004.tif,28.724134785665832,31.85375095811166,3.1296161724458287
66,Img32.tif,31.15139533322878,31.949790764859813,0.7983954316310324
